Smooth Talk (1985),Romance
Out Cold (1989),Comedy
Out Cold (1989),Thriller
Man Trouble (1992),Comedy
Man Trouble (1992),Romance
Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime
Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Drama
Stander (2003),Action
Stander (2003),Crime
Stander (2003),Drama
Imaginary Heroes (2004),Comedy
Imaginary Heroes (2004),Drama
Sergeant York (1941),Drama
Sergeant York (1941),War
Ruby & Quentin (Tais-toi!) (2003),Comedy
Ruby & Quentin (Tais-toi!) (2003),Crime
Wizards (1977),Animation
Wizards (1977),Fantasy
Wizards (1977),Sci-Fi
Wizards (1977),War
Appleseed (Appurushîdo) (2004),Action
Appleseed (Appurushîdo) (2004),Animation
Appleseed (Appurushîdo) (2004),Fantasy
Appleseed (Appurushîdo) (2004),Sci-Fi
Elektra (2005),Action
Elektra (2005),Adventure
Elektra (2005),Crime
Elektra (2005),Drama
Racing Stripes (2005),Children
Racing Stripes (2005),Comedy
Coach Carter (2005),Drama
Boys Town (1938),Drama
Gold Diggers of 1935 (1935),Comedy
Gold Diggers of 1935 (1935),Musical
Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime
Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Drama
Memories of Murder (Salinui chueok) (2003),Crime
Memories of Murder (Salinui chueok) (2003),Drama
Memories of Murder (Salinui chueok) (2003),Mystery
Memories of Murder (Salinui chueok) (2003),Thriller
Assault on Precinct 13 (2005),Action
Assault on Precinct 13 (2005),Crime
Assault on Precinct 13 (2005),Drama
Assault on Precinct 13 (2005),Thriller
Are We There Yet? (2005),Children
Are We There Yet? (2005),Comedy
Alone in the Dark (2005),Action
Alone in the Dark (2005),Horror
Alone in the Dark (2005),Sci-Fi
Alone in the Dark (2005),Thriller
Hide and Seek (2005),Horror
Hide and Seek (2005),Mystery
Hide and Seek (2005),Thriller
Boogeyman (2005),Drama
Boogeyman (2005),Horror
Boogeyman (2005),Mystery
Boogeyman (2005),Thriller
Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama
Nobody Knows (Dare mo shiranai) (2004),Drama
Employee of the Month (2004),Comedy
Employee of the Month (2004),Drama
Double Dragon (1994),Action
Double Dragon (1994),Adventure
Double Dragon (1994),Sci-Fi
Hands Off the Loot (Touchez pas au grisbi) (1954),Crime
Hands Off the Loot (Touchez pas au grisbi) (1954),Drama
Hands Off the Loot (Touchez pas au grisbi) (1954),Thriller
Purple Butterfly (Zi hudie) (2003),Drama
El Cid (1961),Action
El Cid (1961),Adventure
El Cid (1961),Drama
El Cid (1961),Romance
El Cid (1961),War
Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure
Howl's Moving Castle (Hauru no ugoku shiro) (2004),Animation
Howl's Moving Castle (Hauru no ugoku shiro) (2004),Fantasy
Howl's Moving Castle (Hauru no ugoku shiro) (2004),Romance
Steamboy (Suchîmubôi) (2004),Action
Steamboy (Suchîmubôi) (2004),Animation
Steamboy (Suchîmubôi) (2004),Drama
Steamboy (Suchîmubôi) (2004),Sci-Fi
Gorgeous (Boh lee chun) (1999),Action
Gorgeous (Boh lee chun) (1999),Comedy
Gorgeous (Boh lee chun) (1999),Romance
Hitch (2005),Comedy
Hitch (2005),Romance
Uncle Nino (2003),Comedy
Bride & Prejudice (2004),Comedy
Bride & Prejudice (2004),Musical
Bride & Prejudice (2004),Romance
Constantine (2005),Action
Constantine (2005),Fantasy
Constantine (2005),Horror
Constantine (2005),Thriller
Son of the Mask (2005),Adventure
Son of the Mask (2005),Children
Son of the Mask (2005),Comedy
Son of the Mask (2005),Fantasy
Because of Winn-Dixie (2005),Children
Because of Winn-Dixie (2005),Comedy
Because of Winn-Dixie (2005),Drama
Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama
Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),War
Bunny Lake Is Missing (1965),Mystery
Bunny Lake Is Missing (1965),Thriller
Night Watch (Nochnoy dozor) (2004),Action
Night Watch (Nochnoy dozor) (2004),Fantasy
Night Watch (Nochnoy dozor) (2004),Horror
Night Watch (Nochnoy dozor) (2004),Mystery
Night Watch (Nochnoy dozor) (2004),Sci-Fi
Night Watch (Nochnoy dozor) (2004),Thriller
Sons of the Desert (1933),Comedy
Man of the House (2005),Action
Man of the House (2005),Comedy
Kung Fu Hustle (Gong fu) (2004),Action
Kung Fu Hustle (Gong fu) (2004),Comedy
Zelary (2003),Drama
Zelary (2003),Romance
Dr. Giggles (1992),Comedy
Dr. Giggles (1992),Horror
Royal Flash (1975),Adventure
Royal Flash (1975),Comedy
Royal Flash (1975),Romance
Control (Kontroll) (2003),Comedy
Control (Kontroll) (2003),Crime
Control (Kontroll) (2003),Drama
Control (Kontroll) (2003),Mystery
Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama
Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),War
Tyler Perry's Diary of a Mad Black Woman (2005),Comedy
Tyler Perry's Diary of a Mad Black Woman (2005),Drama
Tyler Perry's Diary of a Mad Black Woman (2005),Romance
Cursed (2005),Horror
Cursed (2005),Thriller
Be Cool (2005),Comedy
Be Cool (2005),Crime
Be Cool (2005),Musical
Gunner Palace (2004),Documentary
Gunner Palace (2004),War
Hostage (2005),Action
Hostage (2005),Crime
Hostage (2005),Drama
Hostage (2005),Thriller
Robots (2005),Adventure
Robots (2005),Animation
Robots (2005),Children
Robots (2005),Comedy
Robots (2005),Fantasy
Robots (2005),Sci-Fi
Robots (2005),IMAX
Class Action (1991),Drama
Twentieth Century (1934),Comedy
Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime
Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Drama
Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Thriller
Cube Zero (2004),Horror
Cube Zero (2004),Mystery
Cube Zero (2004),Sci-Fi
Cube Zero (2004),Thriller
Julia (1977),Drama
Stealing Rembrandt (Rembrandt) (2003),Action
Stealing Rembrandt (Rembrandt) (2003),Comedy
Stealing Rembrandt (Rembrandt) (2003),Crime
Ice Princess (2005),Children
Ice Princess (2005),Comedy
Ice Princess (2005),Drama
Melinda and Melinda (2004),Comedy
Melinda and Melinda (2004),Drama
Milk and Honey (2003),Drama
Miss Congeniality 2: Armed and Fabulous (2005),Adventure
Miss Congeniality 2: Armed and Fabulous (2005),Comedy
Miss Congeniality 2: Armed and Fabulous (2005),Crime
Guess Who (2005),Comedy
Guess Who (2005),Romance
D.E.B.S. (2004),Action
D.E.B.S. (2004),Comedy
Incident at Loch Ness (2004),Adventure
Incident at Loch Ness (2004),Comedy
Incident at Loch Ness (2004),Documentary
Call Northside 777 (1948),Crime
Call Northside 777 (1948),Drama
Call Northside 777 (1948),Film-Noir
800 Bullets (800 Balas) (2002),Comedy
800 Bullets (800 Balas) (2002),Crime
800 Bullets (800 Balas) (2002),Drama
800 Bullets (800 Balas) (2002),Western
If Looks Could Kill (1991),Action
If Looks Could Kill (1991),Comedy
Greedy (1994),Comedy
Knockin' on Heaven's Door (1997),Action
Knockin' on Heaven's Door (1997),Comedy
Knockin' on Heaven's Door (1997),Crime
Knockin' on Heaven's Door (1997),Drama
We're No Angels (1955),Comedy
We're No Angels (1955),Crime
We're No Angels (1955),Drama
Walker (1987),Adventure
Walker (1987),Drama
Walker (1987),War
Walker (1987),Western
Memories (Memorîzu) (1995),Animation
Memories (Memorîzu) (1995),Fantasy
Memories (Memorîzu) (1995),Sci-Fi
Memories (Memorîzu) (1995),Thriller
Sin City (2005),Action
Sin City (2005),Crime
Sin City (2005),Film-Noir
Sin City (2005),Mystery
Sin City (2005),Thriller
Beauty Shop (2005),Comedy
Sahara (2005),Action
Sahara (2005),Adventure
Sahara (2005),Comedy
Fever Pitch (2005),Comedy
Fever Pitch (2005),Romance
Eros (2004),Drama
Not on the Lips (Pas sur la bouche) (2003),Comedy
Not on the Lips (Pas sur la bouche) (2003),Musical
Not on the Lips (Pas sur la bouche) (2003),Romance
Electra Glide in Blue (1973),Action
Electra Glide in Blue (1973),Crime
Tanguy (2001),Comedy
National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy
Ringu 0: Bâsudei (2000),Drama
Ringu 0: Bâsudei (2000),Horror
Ringu 0: Bâsudei (2000),Thriller
Brothers (Brødre) (2004),Drama
Maidens in Uniform (Mädchen in Uniform) (1931),Drama
Maidens in Uniform (Mädchen in Uniform) (1931),Romance
With Six You Get Eggroll (1968),Comedy
With Six You Get Eggroll (1968),Romance
Holiday (Jour de fête) (1949),Comedy
Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama
Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),War
Carrie (2002),Drama
Carrie (2002),Horror
Carrie (2002),Thriller
Boccaccio '70 (1962),Comedy
Boccaccio '70 (1962),Fantasy
Boccaccio '70 (1962),Romance
Mutant Aliens (2001),Animation
Mutant Aliens (2001),Comedy
Mutant Aliens (2001),Sci-Fi
Before the Fall (NaPolA - Elite für den Führer) (2004),Drama
Before the Fall (NaPolA - Elite für den Führer) (2004),War
State Property 2 (2005),Action
State Property 2 (2005),Crime
State Property 2 (2005),Drama
Palindromes (2004),Adventure
Palindromes (2004),Comedy
Palindromes (2004),Drama
King's Ransom (2005),Comedy
King's Ransom (2005),Crime
Enron: The Smartest Guys in the Room (2005),Documentary
xXx: State of the Union (2005),Action
xXx: State of the Union (2005),Crime
xXx: State of the Union (2005),Thriller
Kingdom of Heaven (2005),Action
Kingdom of Heaven (2005),Drama
Kingdom of Heaven (2005),Romance
Kingdom of Heaven (2005),War
House of Wax (2005),Horror
House of Wax (2005),Thriller
Crash (2004),Crime
Crash (2004),Drama
Mysterious Skin (2004),Drama
Mysterious Skin (2004),Mystery
Mischief (1985),Comedy
Mischief (1985),Romance
Between Your Legs (Entre las piernas) (1999),Drama
Between Your Legs (Entre las piernas) (1999),Mystery
Between Your Legs (Entre las piernas) (1999),Romance
Between Your Legs (Entre las piernas) (1999),Thriller
San Francisco (1936),Drama
San Francisco (1936),Musical
San Francisco (1936),Romance
Vampire Hunter D (1985),Animation
Vampire Hunter D (1985),Fantasy
Vampire Hunter D (1985),Horror
Dear Wendy (2005),Drama
Los Angeles Plays Itself (2003),Documentary
Unleashed (Danny the Dog) (2005),Action
Unleashed (Danny the Dog) (2005),Crime
Unleashed (Danny the Dog) (2005),Drama
Unleashed (Danny the Dog) (2005),Thriller
Star Wars: Episode III - Revenge of the Sith (2005),Action
Star Wars: Episode III - Revenge of the Sith (2005),Adventure
Star Wars: Episode III - Revenge of the Sith (2005),Sci-Fi
Kicking & Screaming (2005),Comedy
Monster-in-Law (2005),Comedy
Monster-in-Law (2005),Romance
Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy
Madagascar (2005),Adventure
Madagascar (2005),Animation
Madagascar (2005),Children
Madagascar (2005),Comedy
Airborne (1993),Adventure
Airborne (1993),Comedy
Mad Hot Ballroom (2005),Children
Mad Hot Ballroom (2005),Documentary
Dominion: Prequel to the Exorcist (2005),Horror
Dominion: Prequel to the Exorcist (2005),Thriller
Saving Face (2004),Comedy
Saving Face (2004),Drama
Saving Face (2004),Romance
Cinderella Man (2005),Drama
Cinderella Man (2005),Romance
Lords of Dogtown (2005),Action
Lords of Dogtown (2005),Comedy
Lords of Dogtown (2005),Drama
Rock School (2005),Documentary
Mr. & Mrs. Smith (2005),Action
Mr. & Mrs. Smith (2005),Adventure
Mr. & Mrs. Smith (2005),Comedy
Mr. & Mrs. Smith (2005),Romance
High Tension (Haute tension) (Switchblade Romance) (2003),Horror
High Tension (Haute tension) (Switchblade Romance) (2003),Thriller
It's All Gone Pete Tong (2004),Comedy
It's All Gone Pete Tong (2004),Drama
It's All Gone Pete Tong (2004),Musical
Eddie Izzard: Dress to Kill (1999),Comedy
Quo Vadis (1951),Drama
Quo Vadis (1951),Romance
Batman Begins (2005),Action
Batman Begins (2005),Crime
Batman Begins (2005),IMAX
Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action
Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Adventure
Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Fantasy
Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Sci-Fi
Saint Ralph (2004),Comedy
Saint Ralph (2004),Drama
Herbie: Fully Loaded (2005),Adventure
Herbie: Fully Loaded (2005),Comedy
Herbie: Fully Loaded (2005),Romance
Land of the Dead (2005),Action
Land of the Dead (2005),Horror
Land of the Dead (2005),Thriller
Bewitched (2005),Comedy
Bewitched (2005),Fantasy
Bewitched (2005),Romance
Rize (2005),Documentary
Me and You and Everyone We Know (2005),Comedy
Me and You and Everyone We Know (2005),Drama
3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror
Cop and ½ (1993),Comedy
At the Circus (1939),Comedy
At the Circus (1939),Musical
War of the Worlds (2005),Action
War of the Worlds (2005),Adventure
War of the Worlds (2005),Sci-Fi
War of the Worlds (2005),Thriller
Rebound (2005),Comedy
Dark Water (2005),Drama
Dark Water (2005),Horror
Dark Water (2005),Thriller
Fantastic Four (2005),Action
Fantastic Four (2005),Adventure
Fantastic Four (2005),Sci-Fi
Murderball (2005),Documentary
Wedding Crashers (2005),Comedy
Wedding Crashers (2005),Romance
Happy Endings (2005),Comedy
Happy Endings (2005),Drama
Hustle & Flow (2005),Crime
Hustle & Flow (2005),Drama
Hardware (1990),Action
Hardware (1990),Horror
Hardware (1990),Sci-Fi
Bad News Bears (2005),Children
Bad News Bears (2005),Comedy
Last Days (2005),Drama
November (2004),Drama
November (2004),Mystery
Sky High (2005),Action
Sky High (2005),Adventure
Sky High (2005),Children
Sky High (2005),Comedy
Stealth (2005),Action
Stealth (2005),Adventure
Stealth (2005),Sci-Fi
Stealth (2005),Thriller
Must Love Dogs (2005),Comedy
Must Love Dogs (2005),Romance
Georgy Girl (1966),Comedy
Serenity (2005),Action
Serenity (2005),Adventure
Serenity (2005),Sci-Fi
Broken Flowers (2005),Comedy
Broken Flowers (2005),Drama
Miracles - Mr. Canton and Lady Rose (1989),Action
Miracles - Mr. Canton and Lady Rose (1989),Comedy
Miracles - Mr. Canton and Lady Rose (1989),Crime
Miracles - Mr. Canton and Lady Rose (1989),Drama
The Chumscrubber (2005),Comedy
The Chumscrubber (2005),Drama
Junebug (2005),Comedy
Junebug (2005),Drama
Deuce Bigalow: European Gigolo (2005),Comedy
Four Brothers (2005),Action
Four Brothers (2005),Crime
Four Brothers (2005),Drama
The Great Raid (2005),Action
The Great Raid (2005),Drama
The Great Raid (2005),War
Pretty Persuasion (2005),Comedy
Pretty Persuasion (2005),Drama
Grizzly Man (2005),Documentary
Private Resort (1985),Comedy
Pusher II: With Blood on My Hands (2004),Action
Pusher II: With Blood on My Hands (2004),Crime
Pusher II: With Blood on My Hands (2004),Drama
Pusher II: With Blood on My Hands (2004),Thriller
Duma (2005),Adventure
Duma (2005),Drama
Animal Farm (1954),Animation
Animal Farm (1954),Drama
Red Eye (2005),Horror
Red Eye (2005),Thriller
Hidden (a.k.a. Cache) (Caché) (2005),Drama
Hidden (a.k.a. Cache) (Caché) (2005),Mystery
Hidden (a.k.a. Cache) (Caché) (2005),Thriller
Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure
Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Children
Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Comedy
Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Fantasy
Kin-Dza-Dza! (1986),Comedy
Kin-Dza-Dza! (1986),Drama
Kin-Dza-Dza! (1986),Sci-Fi
Valiant (2005),Adventure
Valiant (2005),Animation
Valiant (2005),Children
Valiant (2005),Comedy
Valiant (2005),Fantasy
Valiant (2005),War
Transporter 2 (2005),Action
Transporter 2 (2005),Crime
Transporter 2 (2005),Thriller
Just Like Heaven (2005),Comedy
Just Like Heaven (2005),Fantasy
Just Like Heaven (2005),Romance
Proof (2005),Drama
Lord of War (2005),Action
Lord of War (2005),Crime
Lord of War (2005),Drama
Lord of War (2005),Thriller
Lord of War (2005),War
Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama
Cry_Wolf (a.k.a. Cry Wolf) (2005),Horror
Cry_Wolf (a.k.a. Cry Wolf) (2005),Mystery
Cry_Wolf (a.k.a. Cry Wolf) (2005),Thriller
Everything Is Illuminated (2005),Comedy
Everything Is Illuminated (2005),Drama
Thumbsucker (2005),Comedy
Thumbsucker (2005),Drama
Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure
Family Guy Presents Stewie Griffin: The Untold Story (2005),Animation
Family Guy Presents Stewie Griffin: The Untold Story (2005),Comedy
Police Story 2 (Ging chaat goo si juk jaap) (1988),Action
Police Story 2 (Ging chaat goo si juk jaap) (1988),Comedy
Police Story 2 (Ging chaat goo si juk jaap) (1988),Crime
Police Story 2 (Ging chaat goo si juk jaap) (1988),Thriller
New Police Story (Xin jing cha gu shi) (2004),Action
New Police Story (Xin jing cha gu shi) (2004),Crime
New Police Story (Xin jing cha gu shi) (2004),Drama
Go West (1940),Comedy
Go West (1940),Musical
Go West (1940),Western
Why We Fight (2005),Documentary
Doom (2005),Action
Doom (2005),Horror
Doom (2005),Sci-Fi
Domino (2005),Crime
Domino (2005),Drama
Domino (2005),Thriller
Waiting... (2005),Comedy
Aeon Flux (2005),Action
Aeon Flux (2005),Sci-Fi
Frankenstein 90 (1984),Comedy
Frankenstein 90 (1984),Horror
Frankenstein 90 (1984),Romance
Survive Style 5+ (2004),Fantasy
Survive Style 5+ (2004),Mystery
Survive Style 5+ (2004),Romance
Survive Style 5+ (2004),Thriller
Woyzeck (1979),Drama
Flightplan (2005),Action
Flightplan (2005),Drama
Flightplan (2005),Thriller
Corpse Bride (2005),Animation
Corpse Bride (2005),Comedy
Corpse Bride (2005),Fantasy
Corpse Bride (2005),Musical
Corpse Bride (2005),Romance
Green Street Hooligans (a.k.a. Hooligans) (2005),Crime
Green Street Hooligans (a.k.a. Hooligans) (2005),Drama
Oliver Twist (2005),Drama
Capote (2005),Crime
Capote (2005),Drama
Final Fantasy VII: Advent Children (2004),Action
Final Fantasy VII: Advent Children (2004),Adventure
Final Fantasy VII: Advent Children (2004),Animation
Final Fantasy VII: Advent Children (2004),Fantasy
Final Fantasy VII: Advent Children (2004),Sci-Fi
Roll Bounce (2005),Comedy
Roll Bounce (2005),Drama
Roll Bounce (2005),Romance
Into the Blue (2005),Action
Into the Blue (2005),Adventure
Into the Blue (2005),Crime
Into the Blue (2005),Thriller
MirrorMask (2005),Adventure
MirrorMask (2005),Children
MirrorMask (2005),Drama
MirrorMask (2005),Fantasy
Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure
Wallace & Gromit in The Curse of the Were-Rabbit (2005),Animation
Wallace & Gromit in The Curse of the Were-Rabbit (2005),Children
Wallace & Gromit in The Curse of the Were-Rabbit (2005),Comedy
Kiss Kiss Bang Bang (2005),Comedy
Kiss Kiss Bang Bang (2005),Crime
Kiss Kiss Bang Bang (2005),Mystery
Kiss Kiss Bang Bang (2005),Thriller
Darwin's Nightmare (2004),Documentary
Beowulf & Grendel (2005),Action
Beowulf & Grendel (2005),Adventure
Beowulf & Grendel (2005),Drama
Beowulf & Grendel (2005),Fantasy
No Direction Home: Bob Dylan (2005),Documentary
Goal! The Dream Begins (Goal!) (2005),Drama
In Her Shoes (2005),Comedy
In Her Shoes (2005),Drama
Two for the Money (2005),Drama
Brokeback Mountain (2005),Drama
Brokeback Mountain (2005),Romance
Elizabethtown (2005),Comedy
Elizabethtown (2005),Drama
Elizabethtown (2005),Romance
North Country (2005),Drama
Dreamer: Inspired by a True Story (2005),Children
Dreamer: Inspired by a True Story (2005),Drama
Shopgirl (2005),Comedy
Shopgirl (2005),Drama
Shopgirl (2005),Romance
Stay (2005),Thriller
Saw II (2005),Horror
Saw II (2005),Thriller
Prime (2005),Comedy
Prime (2005),Drama
Prime (2005),Romance
Don't Move (Non ti muovere) (2004),Drama
American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy
Manderlay (2005),Drama
Revolver (2005),Crime
Revolver (2005),Drama
Revolver (2005),Thriller
Jarhead (2005),Action
Jarhead (2005),Drama
Jarhead (2005),War
Chicken Little (2005),Action
Chicken Little (2005),Adventure
Chicken Little (2005),Animation
Chicken Little (2005),Children
Chicken Little (2005),Comedy
Chicken Little (2005),Sci-Fi
Dead Man's Shoes (2004),Crime
Dead Man's Shoes (2004),Thriller
Joyeux Noël (Merry Christmas) (2005),Drama
Joyeux Noël (Merry Christmas) (2005),War
Night of the Lepus (1972),Horror
Night of the Lepus (1972),Sci-Fi
Night of the Lepus (1972),Thriller
Sword of the Beast (Kedamono no ken) (1965),Action
Sword of the Beast (Kedamono no ken) (1965),Drama
Just Friends (2005),Comedy
Just Friends (2005),Romance
Syriana (2005),Drama
Syriana (2005),Thriller
One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy
One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Drama
Derailed (2005),Drama
Derailed (2005),Thriller
Creep (2004),Horror
Creep (2004),Thriller
Pride & Prejudice (2005),Drama
Pride & Prejudice (2005),Romance
Babylon 5,Sci-Fi
Wolf Creek (2005),Crime
Wolf Creek (2005),Horror
Wolf Creek (2005),Thriller
Harry Potter and the Goblet of Fire (2005),Adventure
Harry Potter and the Goblet of Fire (2005),Fantasy
Harry Potter and the Goblet of Fire (2005),Thriller
Harry Potter and the Goblet of Fire (2005),IMAX
Walk the Line (2005),Drama
Walk the Line (2005),Musical
Walk the Line (2005),Romance
Rent (2005),Drama
Rent (2005),Musical
Rent (2005),Romance
Zathura (2005),Action
Zathura (2005),Adventure
Zathura (2005),Children
Zathura (2005),Fantasy
C.R.A.Z.Y. (2005),Drama
Sarah Silverman: Jesus Is Magic (2005),Comedy
Sarah Silverman: Jesus Is Magic (2005),Musical
Breakfast on Pluto (2005),Comedy
Breakfast on Pluto (2005),Drama
Match Point (2005),Crime
Match Point (2005),Drama
Match Point (2005),Romance
Paradise Now (2005),Crime
Paradise Now (2005),Drama
Paradise Now (2005),Thriller
Paradise Now (2005),War
King Kong (2005),Action
King Kong (2005),Adventure
King Kong (2005),Drama
King Kong (2005),Fantasy
King Kong (2005),Thriller
Memoirs of a Geisha (2005),Drama
Memoirs of a Geisha (2005),Romance
Havoc (2005),Crime
Havoc (2005),Drama
Havoc (2005),Romance
Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action
Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Drama
Wal-Mart: The High Cost of Low Price (2005),Documentary
Mozart and the Whale (2005),Comedy
Mozart and the Whale (2005),Drama
Mozart and the Whale (2005),Romance
Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy
Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),War
Munich (2005),Action
Munich (2005),Crime
Munich (2005),Drama
Munich (2005),Thriller
Transamerica (2005),Adventure
Transamerica (2005),Comedy
Transamerica (2005),Drama
Rumor Has It... (2005),Comedy
Rumor Has It... (2005),Drama
Rumor Has It... (2005),Romance
Cheaper by the Dozen 2 (2005),Adventure
Cheaper by the Dozen 2 (2005),Comedy
Fun with Dick and Jane (2005),Comedy
Fun with Dick and Jane (2005),Crime
Casanova (2005),Action
Casanova (2005),Adventure
Casanova (2005),Comedy
Casanova (2005),Drama
Casanova (2005),Romance
Mrs. Henderson Presents (2005),Comedy
Mrs. Henderson Presents (2005),Drama
Luxo Jr. (1986),Animation
Luxo Jr. (1986),Children
Voices of a Distant Star (Hoshi no koe) (2003),Animation
Voices of a Distant Star (Hoshi no koe) (2003),Drama
Voices of a Distant Star (Hoshi no koe) (2003),Romance
Voices of a Distant Star (Hoshi no koe) (2003),Sci-Fi
7 Faces of Dr. Lao (1964),Fantasy
7 Faces of Dr. Lao (1964),Mystery
7 Faces of Dr. Lao (1964),Western
Samurai Assassin (Samurai) (1965),Action
Samurai Assassin (Samurai) (1965),Adventure
Samurai Assassin (Samurai) (1965),Drama
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Drama
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Mystery
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Thriller
Grand Theft Parsons (2003),Comedy
Grand Theft Parsons (2003),Drama
District 13 (Banlieue 13) (2004),Action
District 13 (Banlieue 13) (2004),Crime
District 13 (Banlieue 13) (2004),Sci-Fi
Hostel (2005),Horror
Grandma's Boy (2006),Comedy
Tristan & Isolde (2006),Drama
Tristan & Isolde (2006),Romance
Glory Road (2006),Drama
Last Holiday (2006),Comedy
Hoodwinked! (2005),Animation
Hoodwinked! (2005),Children
Hoodwinked! (2005),Comedy
Underworld: Evolution (2006),Action
Underworld: Evolution (2006),Fantasy
Underworld: Evolution (2006),Horror
Looking for Comedy in the Muslim World (2005),Comedy
Casper Meets Wendy (1998),Adventure
Casper Meets Wendy (1998),Children
Casper Meets Wendy (1998),Comedy
Casper Meets Wendy (1998),Fantasy
Revolution (1985),Adventure
Revolution (1985),Drama
Revolution (1985),War
Project A ('A' gai waak) (1983),Action
Project A ('A' gai waak) (1983),Comedy
Water (2005),Drama
Water (2005),Romance
Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama
Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),War
Bandidas (2006),Action
Bandidas (2006),Comedy
Bandidas (2006),Crime
Bandidas (2006),Western
Tristram Shandy: A Cock and Bull Story (2005),Comedy
Tristram Shandy: A Cock and Bull Story (2005),Drama
Helter Skelter (2004),Action
Helter Skelter (2004),Crime
Helter Skelter (2004),Drama
Helter Skelter (2004),Horror
Annapolis (2006),Drama
Big Momma's House 2 (2006),Action
Big Momma's House 2 (2006),Comedy
Big Momma's House 2 (2006),Crime
Nanny McPhee (2005),Children
Nanny McPhee (2005),Comedy
Nanny McPhee (2005),Fantasy
Final Destination 3 (2006),Horror
Final Destination 3 (2006),Mystery
Final Destination 3 (2006),Thriller
Something New (2006),Comedy
Something New (2006),Drama
Something New (2006),Romance
Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy
Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Documentary
Imagine Me & You (2005),Comedy
Imagine Me & You (2005),Drama
Imagine Me & You (2005),Romance
Curious George (2006),Adventure
Curious George (2006),Animation
Curious George (2006),Children
Curious George (2006),Comedy
Firewall (2006),Crime
Firewall (2006),Drama
Firewall (2006),Thriller
When a Stranger Calls (2006),Horror
When a Stranger Calls (2006),Thriller
London (2005),Drama
Freedomland (2006),Crime
Freedomland (2006),Drama
Winter Passing (2005),Drama
Eight Below (2006),Action
Eight Below (2006),Adventure
Eight Below (2006),Drama
Eight Below (2006),Romance
Date Movie (2006),Comedy
Date Movie (2006),Romance
Running Scared (2006),Action
Running Scared (2006),Crime
Running Scared (2006),Thriller
Ultraviolet (2006),Action
Ultraviolet (2006),Fantasy
Ultraviolet (2006),Sci-Fi
Ultraviolet (2006),Thriller
Just My Luck (2006),Comedy
Just My Luck (2006),Romance
Pulse (2006),Action
Pulse (2006),Drama
Pulse (2006),Fantasy
Pulse (2006),Horror
Pulse (2006),Mystery
Pulse (2006),Sci-Fi
Pulse (2006),Thriller
16 Blocks (2006),Crime
16 Blocks (2006),Thriller
